cnn,corridor,limits,monthly_frequency,frequency_group,days_cleaned,time_ranges,schedule_summary,block_sides,street_sides,heatmap_cells,holidays
10110000,Pacheco St,41st Ave  -  42nd Ave,52,51-60,"Mon, Thu",12 PM - 2 PM,"Mon 12 PM - 2 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10111000,Pacheco St,42nd Ave  -  43rd Ave,52,51-60,"Mon, Thu",12 PM - 2 PM,"Mon 12 PM - 2 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10112000,Pacheco St,43rd Ave  -  44th Ave,52,51-60,"Mon, Thu",12 PM - 2 PM,"Mon 12 PM - 2 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10113000,Pacheco St,44th Ave  -  45th Ave,52,51-60,"Mon, Thu",12 PM - 2 PM,"Mon 12 PM - 2 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10114000,Pacheco St,45th Ave  -  46th Ave,52,51-60,"Mon, Thu",12 PM - 2 PM,"Mon 12 PM - 2 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10115000,Pacheco St,46th Ave  -  47th Ave,52,51-60,"Mon, Thu",12 PM - 2 PM,"Mon 12 PM - 2 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10116000,Pacheco St,47th Ave  -  48th Ave,52,51-60,"Mon, Thu",12 PM - 2 PM,"Mon 12 PM - 2 PM, Thu 12 PM - 2 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10117000,Pacheco St,48th Ave  -  Lower Great Hwy,56,51-60,"Mon, Thu",1 PM - 3 PM,"Mon 1 PM - 3 PM, Thu 1 PM - 3 PM","North, South","L, R","Mon|12-14, Thu|12-14",0
10118000,Pacific Ave,Front St  -  Battery St,80,71-80,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10119000,Pacific Ave,Battery St  -  Sansome St,80,71-80,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
1012000,20th Ave,Ortega St  -  Pacheco St,48,41-50,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM","East, West","L, R","Mon|6-8, Thu|6-8",0
10120000,Pacific Ave,Sansome St  -  Osgood Pl,80,71-80,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10121000,Pacific Ave,Osgood Pl  -  Montgomery St,80,71-80,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10122000,Pacific Ave,Montgomery St  -  Jerome Aly,80,71-80,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10123000,Pacific Ave,Jerome Aly  -  Kearny St,80,71-80,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10124000,Pacific Ave,Kearny St  -  Columbus Ave,56,51-60,"Fri, Mon, Sat, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10125000,Pacific Ave,Columbus Ave  -  Beckett St,64,61-70,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",1
10126000,Pacific Ave,Beckett St  -  Grant Ave,64,61-70,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",1
10127000,Pacific Ave,Grant Ave  -  Pelton Aly,64,61-70,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",1
10128000,Pacific Ave,Pelton Aly  -  Stockton St,64,61-70,"Fri, Mon, Sat, Sun, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Sat 2 AM - 6 AM, Sun 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Sat|2-4, Sun|2-4, Thu|2-4, Tues|2-4, Wed|2-4",1
10129000,Pacific Ave,Stockton St  -  Cordelia St,40,31-40,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
1013000,20th Ave,Pacheco St  -  Quintara St,32,31-40,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM","East, West","L, R","Mon|6-8, Thu|6-8",0
10130000,Pacific Ave,Cordelia St  -  Trenton St,40,31-40,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10131000,Pacific Ave,Trenton St  -  Powell St,40,31-40,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
10132000,Pacific Ave,Powell St  -  Keyes Aly,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10133000,Pacific Ave,Keyes Aly  -  Wayne Pl,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10134000,Pacific Ave,Wayne Pl  -  Mason St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10135000,Pacific Ave,Mason St  -  Auburn St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10136000,Pacific Ave,Auburn St  -  Salmon St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10137000,Pacific Ave,Salmon St  -  Himmelmann Pl,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10138000,Pacific Ave,Himmelmann Pl  -  Taylor St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10139000,Pacific Ave,Taylor St  -  Phoenix Ter,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
1014000,20th Ave,Quintara St  -  Rivera St,32,31-40,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM","East, West","L, R","Mon|6-8, Thu|6-8",0
10140000,Pacific Ave,Phoenix Ter  -  Jones St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10141000,Pacific Ave,Jones St  -  Leavenworth St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10142000,Pacific Ave,Leavenworth St  -  Burgoyne St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10143000,Pacific Ave,Burgoyne St  -  Hyde St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10144000,Pacific Ave,Hyde St  -  McCormick St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10145000,Pacific Ave,McCormick St  -  Larkin St,18,11-20,Fri,8 AM - 10 AM,Fri 8 AM - 10 AM,North,R,Fri|8-10,0
10146000,Pacific Ave,Larkin St  -  Polk St,28,21-30,"Tues, Wed",6 AM - 8 AM,"Tues 6 AM - 8 AM, Wed 6 AM - 8 AM","North, South","L, R","Tues|6-8, Wed|6-8",0
10147000,Pacific Ave,Polk St  -  Van Ness Ave,28,21-30,"Tues, Wed",6 AM - 8 AM,"Tues 6 AM - 8 AM, Wed 6 AM - 8 AM","North, South","L, R","Tues|6-8, Wed|6-8",0
10148000,Pacific Ave,Van Ness Ave  -  Franklin St,32,31-40,"Fri, Mon",7 AM - 9 AM,"Fri 7 AM - 9 AM, Mon 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8",0
10149000,Pacific Ave,Franklin St  -  Gough St,32,31-40,"Fri, Mon",7 AM - 9 AM,"Fri 7 AM - 9 AM, Mon 7 AM - 9 AM","North, South","L, R","Fri|6-8, Mon|6-8",0
1015000,20th Ave,Rivera St  -  Santiago St,34,31-40,"Mon, Thu","7 AM - 9 AM, 8 AM - 10 AM","Mon 8 AM - 10 AM, Thu 7 AM - 9 AM","East, West","L, R","Mon|8-10, Thu|6-8",0
10150000,Pacific Ave,Gough St  -  Octavia St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10151000,Pacific Ave,Octavia St  -  Laguna St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10152000,Pacific Ave,Laguna St  -  Buchanan St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10153000,Pacific Ave,Buchanan St  -  Webster St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10154000,Pacific Ave,Webster St  -  Fillmore St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10155000,Pacific Ave,Fillmore St  -  Steiner St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10156000,Pacific Ave,Steiner St  -  Pierce St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10157000,Pacific Ave,Pierce St  -  Scott St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10158000,Pacific Ave,Scott St  -  Divisadero St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10159000,Pacific Ave,Divisadero St  -  Raycliff Ter,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
1016000,20th Ave,Santiago St  -  Taraval St,32,31-40,"Mon, Thu",7 AM - 9 AM,"Mon 7 AM - 9 AM, Thu 7 AM - 9 AM","East, West","L, R","Mon|6-8, Thu|6-8",0
10160000,Pacific Ave,Raycliff Ter  -  Broderick St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10161000,Pacific Ave,Broderick St  -  Baker St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10162000,Pacific Ave,Baker St  -  Lyon St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10163000,Pacific Ave,Lyon St  -  Presidio Blvd,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10164000,Pacific Ave,Presidio Blvd  -  Walnut St,20,11-20,Thu,9 AM - 11 AM,Thu 9 AM - 11 AM,South,L,Thu|8-10,0
10165000,Pacific Ave,Walnut St  -  Laurel St,20,11-20,Thu,9 AM - 11 AM,Thu 9 AM - 11 AM,South,L,Thu|8-10,0
10169000,Page St,Franklin St  -  Gough St,40,31-40,"Fri, Mon, Thu, Tues, Wed",2 AM - 6 AM,"Fri 2 AM - 6 AM, Mon 2 AM - 6 AM, Thu 2 AM - 6 AM, Tues 2 AM - 6 AM, Wed 2 AM - 6 AM","North, South","L, R","Fri|2-4, Mon|2-4, Thu|2-4, Tues|2-4, Wed|2-4",0
1017000,20th Ave,Taraval St  -  Ulloa St,32,31-40,"Fri, Tues",7 AM - 9 AM,"Fri 7 AM - 9 AM, Tues 7 AM - 9 AM","East, West","L, R","Fri|6-8, Tues|6-8",0
10170000,Page St,Gough St  -  Octavia St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10171000,Page St,Octavia St  -  Laguna St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10172000,Page St,Laguna St  -  Buchanan St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10173000,Page St,Buchanan St  -  Webster St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10174000,Page St,Webster St  -  Fillmore St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10175000,Page St,Fillmore St  -  Steiner St,46,41-50,"Thu, Tues","12 PM - 2 PM, 9 AM - 11 AM","Thu 9 AM - 11 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10176000,Page St,Steiner St  -  Pierce St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10177000,Page St,Pierce St  -  Scott St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10178000,Page St,Scott St  -  Divisadero St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10179000,Page St,Divisadero St  -  Broderick St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
1018000,20th Ave,Ulloa St  -  Vicente St,32,31-40,"Fri, Tues",7 AM - 9 AM,"Fri 7 AM - 9 AM, Tues 7 AM - 9 AM","East, West","L, R","Fri|6-8, Tues|6-8",0
10180000,Page St,Broderick St  -  Baker St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10181000,Page St,Baker St  -  Lyon St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10182000,Page St,Lyon St  -  Central Ave,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10183000,Page St,Central Ave  -  Masonic Ave,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10184000,Page St,Masonic Ave  -  Ashbury St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10185000,Page St,Ashbury St  -  Clayton St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10186000,Page St,Clayton St  -  Cole St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10187000,Page St,Cole St  -  Shrader St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
10188000,Page St,Shrader St  -  Stanyan St,44,41-50,"Thu, Tues","12 PM - 2 PM, 8 AM - 10 AM","Thu 8 AM - 10 AM, Tues 12 PM - 2 PM","North, South","L, R","Thu|8-10, Tues|12-14",0
1019000,20th Ave,Vicente St  -  Wawona St,32,31-40,"Fri, Tues",7 AM - 9 AM,"Fri 7 AM - 9 AM, Tues 7 AM - 9 AM","East, West","L, R","Fri|6-8, Tues|6-8",0
10190000,Palm Ave,California St  -  Euclid Ave,32,31-40,"Fri, Tues",7 AM - 9 AM,"Fri 7 AM - 9 AM, Tues 7 AM - 9 AM","East, West","L, R","Fri|6-8, Tues|6-8",0
10191000,Palm Ave,Euclid Ave  -  Geary Blvd,32,31-40,"Fri, Tues",7 AM - 9 AM,"Fri 7 AM - 9 AM, Tues 7 AM - 9 AM","East, West","L, R","Fri|6-8, Tues|6-8",0
10194000,Palmetto Ave,Head St  -  Victoria St,46,41-50,"Mon, Thu","1 PM - 3 PM, 8 AM - 10 AM","Mon 8 AM - 10 AM, Thu 1 PM - 3 PM","North, South","L, R","Mon|8-10, Thu|12-14",0
10195000,Palmetto Ave,Victoria St  -  Ramsell St,46,41-50,"Mon, Thu","1 PM - 3 PM, 8 AM - 10 AM","Mon 8 AM - 10 AM, Thu 1 PM - 3 PM","North, South","L, R","Mon|8-10, Thu|12-14",0
10196000,Palmetto Ave,Alemany Blvd  -  Chester Ave,46,41-50,"Mon, Thu","1 PM - 3 PM, 8 AM - 10 AM","Mon 8 AM - 10 AM, Thu 1 PM - 3 PM","North, South","L, R","Mon|8-10, Thu|12-14",0
10197000,Palmetto Ave,Chester Ave  -  Junipero Serra Blvd,46,41-50,"Mon, Thu","1 PM - 3 PM, 8 AM - 10 AM","Mon 8 AM - 10 AM, Thu 1 PM - 3 PM","North, South","L, R","Mon|8-10, Thu|12-14",0
102000,01st St,Jessie St  -  Elim St,10,1-10,"Fri, Mon, Thu, Tues, Wed",12 AM - 2 AM,"Fri 12 AM - 2 AM, Mon 12 AM - 2 AM, Thu 12 AM - 2 AM, Tues 12 AM - 2 AM, Wed 12 AM - 2 AM","NorthEast, SouthWest","L, R","Fri|12-2, Mon|12-2, Thu|12-2, Tues|12-2, Wed|12-2",0
1020000,20th Ave,Sloat Blvd  -  Ocean Ave,42,41-50,"Mon, Wed","11 AM - 1 PM, 8 AM - 10 AM","Mon 11 AM - 1 PM, Wed 8 AM - 10 AM","East, West","L, R","Mon|10-12, Wed|8-10",0
10209000,Paloma Ave,Ocean Ave  -  Moncada Way,36,31-40,"Mon, Thu",8 AM - 10 AM,"Mon 8 AM - 10 AM, Thu 8 AM - 10 AM","NorthWest, SouthEast","L, R","Mon|8-10, Thu|8-10",0
1021000,20th Ave,Ocean Ave  -  Eucalyptus Dr,42,41-50,"Mon, Wed","11 AM - 1 PM, 8 AM - 10 AM","Mon 11 AM - 1 PM, Wed 8 AM - 10 AM","East, West","L, R","Mon|10-12, Wed|8-10",0
10210000,Paloma Ave,Moncada Way  -  Mercedes Way,36,31-40,"Mon, Thu",8 AM - 10 AM,"Mon 8 AM - 10 AM, Thu 8 AM - 10 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
10211000,Paloma Ave,Mercedes Way  -  Junipero Serra Blvd,36,31-40,"Mon, Thu",8 AM - 10 AM,"Mon 8 AM - 10 AM, Thu 8 AM - 10 AM","North, South","L, R","Mon|8-10, Thu|8-10",0
10213000,Palos Pl,Crestlake Dr  -  Sloat Blvd,40,31-40,"Fri, Tues",9 AM - 11 AM,"Fri 9 AM - 11 AM, Tues 9 AM - 11 AM","East, West","L, R","Fri|8-10, Tues|8-10",0
10216000,Palou Ave,Griffith St  -  Crisp Rd,26,21-30,Wed,12 PM - 2 PM,Wed 12 PM - 2 PM,NorthEast,R,Wed|12-14,0
10217000,Palou Ave,Crisp Rd  -  Hawes St,52,51-60,"Mon, Wed",12 PM - 2 PM,"Mon 12 PM - 2 PM, Wed 12 PM - 2 PM","NorthEast, SouthWest","L, R","Mon|12-14, Wed|12-14",0
10218000,Palou Ave,Hawes St  -  Ingalls St,46,41-50,"Mon, Wed","12 PM - 2 PM, 9 AM - 11 AM","Mon 12 PM - 2 PM, Wed 9 AM - 11 AM","NorthEast, SouthWest","L, R","Mon|12-14, Wed|8-10",0
10219000,Palou Ave,Ingalls St  -  Jennings St,46,41-50,"Mon, Wed","12 PM - 2 PM, 9 AM - 11 AM","Mon 12 PM - 2 PM, Wed 9 AM - 11 AM","NorthEast, SouthWest","L, R","Mon|12-14, Wed|8-10",0
10220000,Palou Ave,Jennings St  -  Keith St,52,51-60,"Mon, Wed",12 PM - 2 PM,"Mon 12 PM - 2 PM, Wed 12 PM - 2 PM","NorthEast, SouthWest","L, R","Mon|12-14, Wed|12-14",0
10221000,Palou Ave,Keith St  -  Lane St,54,51-60,"Mon, Wed","1 PM - 3 PM, 12 PM - 2 PM","Mon 1 PM - 3 PM, Wed 12 PM - 2 PM","NorthEast, SouthWest","L, R","Mon|12-14, Wed|12-14",0
10222000,Palou Ave,Lane St  -  03rd St,56,51-60,"Mon, Wed",1 PM - 3 PM,"Mon 1 PM - 3 PM, Wed 1 PM - 3 PM","NorthEast, SouthWest","L, R","Mon|12-14, Wed|12-14",0
10223000,Palou Ave,03rd St  -  Newhall St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
10224000,Palou Ave,Newhall St  -  Phelps St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
10225000,Palou Ave,Phelps St  -  Dunshee St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
10226000,Palou Ave,Dunshee St  -  Silver Ave,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
10227000,Palou Ave,Silver Ave  -  Rankin St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
10228000,Palou Ave,Rankin St  -  Selby St,40,31-40,"Thu, Tues",9 AM - 11 AM,"Thu 9 AM - 11 AM, Tues 9 AM - 11 AM","NorthEast, SouthWest","L, R","Thu|8-10, Tues|8-10",0
10229000,Palou Ave,Selby St  -  Industrial St,12,11-20,"Tues, Wed",12 AM - 6 AM,"Tues 12 AM - 6 AM, Wed 12 AM - 6 AM","NorthEast, SouthWest","L, R","Tues|12-2, Wed|12-2",0
10230000,Palou Ave,Industrial St  -  Dorman Ave,6,1-10,Wed,12 AM - 6 AM,Wed 12 AM - 6 AM,NorthEast,R,Wed|12-2,0
10231000,Palou Ave,Dorman Ave  -  Barneveld Ave,12,11-20,"Tues, Wed",12 AM - 6 AM,"Tues 12 AM - 6 AM, Wed 12 AM - 6 AM","NorthEast, SouthWest","L, R","Tues|12-2, Wed|12-2",0
